0.46077,0.84816,0
0.40274,0.61712,0
0.42944,0.69316,0
0.062565,0.50797,0
0.28849,0.91282,0
0.39155,0.83758,0
0.18254,0.98943,0
0.22619,0.62116,0
0.11562,0.7294,0
-0.090266,0.5285,0
0.29289,0.74579,0
0.28923,0.64748,0
0.24947,0.56611,0
0.093629,0.76653,0
0.26265,0.37395,0
0.856,2.5923,1
0.89515,2.2623,1
0.87154,2.7988,1
0.77144,2.7362,1
1.0082,2.5365,1
1.0853,2.5362,1
0.57562,2.362,1
0.78736,2.6579,1
1.1808,2.4359,1
0.91934,2.3105,1
1.0187,2.401,1
0.75254,2.5357,1
1.1564,2.6912,1
1.0766,2.4618,1
1.0344,2.6276,1
-1.5028,1.7269,2
-1.0876,1.6531,2
-1.6364,2.1327,2
-1.0451,2.2642,2
-1.9176,2.2006,2
-1.7302,2.8688,2
-1.9972,2.4163,2
-1.4853,1.869,2
-1.4564,0.97206,2
-1.4475,2.8053,2
-1.6436,1.7779,2
-2.0565,2.4718,2
-1.4237,3.7755,2
-0.88624,2.0341,2
-1.4093,2.4577,2
